How did the Navy help you after serving?,so that may be really helped me in so many different ways I I can't even begin to imagine when I stopped going to high school I had absolutely nothing in my pocket I didn't have any skills that I could actually take for any by any viable job but after I joined us service and eight years later and I had all the engineering skills that I needed and I also had of the Montgomery GI bill which take care of me for the next five years or so they say it's thirty six months and then the case you for every much in school but I don differences if you wanna cleaning college you don't actually need all that money is make it stretch out a long a long time so here it is eight years after I finished the military and yeah I'm I'm in debt a lot not through my through a master's program but for my undergrad five years worth arm it really it really made sure that I didn't want for anything I had my apartment cited feed myself I could have cars did really have any problems pain for anything I needed and plus the because you were in the service all the schools that you go to have a speech should have a pretty big veterans program that can help you with the things like for instance registering for classes if are you going to issues without the prior service that you had you need some kind help so I can overcome those issues if you need lawyer work also for me and I was a part of the veterans association sends I could go to a lot of the hospitals nearby for a very very cheap or almost free so all these things combined it seemed that just because you get out of the service as an actor the person doesn't mean that your military career and I still feel like I'm a vital parts of the military even though it's been eight years since I've been active duty 
 What organizations were the most helpful to you in your career?,so the navy has meaning organizations that help people while the rings stars health services spars lawyer services but the one I found was the most hopeful was something called MWR essence for morale recreation and welfare that's basically the navy's are so recreation services for people that have off time and when I do something fun so for instance when you're in San Diego they give you all the things that are associated around the area that are pretty cheap and that are you might think are enjoyable for you and your family so for instance they tell you about sea world magic mountain because you can go fishing and boating and hunting climb downs as we have our regular towards all the time when you're out to see hope when you're on your deployment and they can actually send somebody ahead of you so we're responsible for it's in Singapore and what you plan then that person is there waiting for you and then they have all the things that you do in Singapore so it's I it helps you so that you have to look for that these things yourself and you can really a really efficient with your time so in the BRS absolutely outstanding 
What skills are necessary to succeed in your field?,so some of the crucial things that you need to succeed in my field on number one would be probably be disciplined when someone gives you tasks that useful see do you also go down without question so much about what it is that you're doing of France's they might ask you to do something pretty difficult go up top and you know do some campaigning for going to the scene where it's really hot where you can be really sweaty and removal module and put it back so is also be able to do what they're telling you to do an office person do the steps in order in order that they tell you to do it so if you skip a step that could be a big problem another thing is our hard work so in many cases useful still work for a lot longer than that required set of lower forty hours per week or something so sometimes to be working for twelve hours and I have had many many days that you're working for twenty four hours sometimes even thirty six hours so you're you're over there and you need your coffee but sometimes you need to have some people that can actually do that type of hard work and see if you can't do that type of work then the military might not be the best option for you but what you do do it then you you have this resolved that you can pretty much take up any task that's given to you like later on in life so mountain if you have hardworking disciplined and we pretty much set to be a military member 
What are the biggest challenges you've faced and how did you overcome them?,so some of the challenges that are faced was I really missed the civilian life style once I was doing my deployments and sometimes it claims to be pretty difficult you kids be there for about a week or maybe two weeks and you want to just like go watch a movie you wanted to go see your friends or play pool or at least for me Yom visit it's going dates or at least try running your car and you don't have access to any of those things after work after full work hours then you have sometime at the end of the day but pretty much you can play cards with your friends you can go down and play guitar or be in a rock band but basically your whole entire world are your brothers and sisters there on the ship with you and you have a but but gradually smaller and smaller place that you can actually experience things so for instance when you wanted to do civilian things and you captain that can kind of keep up on you and make you feel depressed but when things like that happen you can actually go to the chaplain you can go talk to your friends and you just realize that you know what you're doing is for a better a better cause and after you know several months to get back in that makes you enjoy the things that you're doing back home a lot more 
What is one thing you would change about your career?,about my job I guess it would change a couple of things the first one would be I would like to have experienced a lot more things than I was associated with so my job was a nuclear technologies that means their three jobs that you can have within that field you can be in the mechanical filter or that you filled or electronics field and I was fortunate to be in the electrical field and I like that job I liked working with a full teaching current and making sure that the turbines ran our the way they're supposed to like there are a lot of other interesting job that I saw that I would like to say Hey you know what like I wish I would have done that for a couple weeks or a couple of years you know for instance are they have this cryptologic techno technician job creek crypto tech job that I seem so cool you know like I despise and they can learn different languages and that just wasn't interesting in that that wasn't an option for me after you decide your first job another thing that I really wish I would have I got involved in the navy is I would like to explore different country's so for instance when I was a kid I was apart of my dad's community when he was in Germany and that those are some of the best times of my life so when I joined the military I decided Hey you know what I want to live in Italy I wanna live in Germany I wanna live in France black I come to find out that my job specifically didn't allow for that because I was in the nuclear field we were only allowed to be domestic stateside so even though I want to travel and even of those jobs are available based on my job those were barred from me so early secular traveled on had had a different station especially overseas when I was in the military 
Who gave you the best advice about your career?,so I received lots of input from many people throughout my throughout my youth my family is really been in the military for you know much of its you know generational history so I had information from my uncles from my grandfather from various cousins who actually done the working came back from many different sources as well Branson's airforce marines Coast Guard my my father himself was in the army and he's probably the one that gave me the best input about what it is he was doing even though it's a different field therefore I'm sorry army verses on navy actually told me many things that actually spurred my interest spurred my pride and spirit spread my desire to come to see what the military was like so because he's an army he would work out a lot and I thought Hey you know it like I can get in really good shape because of it he had out a pretty consistent paycheck and I did have the richest family you know so living with him actually kind of style you know you can have a really nice card out of the driveway and you can have really nice clothes and you can take your kids on these vacations so I thought Hey you know what like the salary is satisfactory and the other and the third thing other than duh the salary and experience was there was a pretty big MW our community without in Germany at the time so I remember from my youth I waited a good school and then at the end I would go with all my friends we go roller skating then we go to play pool we go out bike riding in the in the backyard of there are so many things that we can do with MW are and I saw that you know it like I have experienced that at any other time in my life they they actually provide you sit with so much so dot dot the recreation is probably a pretty big thing that spurred me to want to join the military as well so I spent all that since I've been in 
"What is the best advice someone gave you, and what do you wish someone had told you?",so when I was younger I received lots of advice from many different people but probably the most critical piece of advice that was given to me is that out you have to really work hard for the things that you want in life something that I wish someone would have told me that I didn't get would be how how demanding some jobs out there can really be so I was under the impression that you know you start of normal job around in the morning sometime and then you finish that job round in the evening and that most jobs out there were like that but I come to find out that there's a whole gamut of jobs out there that are waiting for you and you have to be prepared for them you have to be willing to get past your preconceived notions about what a normal job can be and try to delve into the crew that you that you there that that's waiting for you so for instance if you in the marines and you think one would have a nine to five job did not then you're probably said sadly mistaken especially where different locked in a war I've I've been fortunate to never have to put my own self in the line of fire but I know that at least many military people are in that are in that boat and so they have to be able to really know what it is know the job that they took on be respectful of it and maybe do that job even though they weren't really traps for it it's a 
What is something that I haven't asked but should have asked?,something that I would suggest to somebody who's wanting a lot of military career and isn't really sure about what tasks would be that you can actually prepare for your job a lot before you actually joined the service so for instance I was going into the nuclear field and something that I did it that I thought helped me tremendously was actually taking too many college classes so I knew that the nuclear field had a chemistry and heat transfer in physics and I tell you the truth I was a terrible student when I was in high school so I knew I had to brush up on that stuff ands I am so glad I did because once I start going to a school and a power school if I hadn't taken those prior classes then I would've been completely lost so and it's good to Chyna see the job that you want to join and in the few months that you have before you actually start the job find some kind of program or some kind of extra training that you can do Sir did you suck more involved yourself more in the know about you're a school job 
What would you advise to someone in the process of choosing a career?,so something that I would advise anybody did you who's trying to join the navy arm or any part the military is try to get the best job that you can possibly get so you gonna take a test at of one of the assignment processing centers and based on that test you're gonna be able to choose from multitude of jobs so I noticed that some people who took some of the user types of jobs later on in their careers they kind of wish that they would have liked push themselves they said well you know I like I I don't know anything about engineering but I do know how food services work so that seems like a decent job for me but later on I I could you know how tough the thing people and he would say you know what like I really wish I would of tried a mechanical job or the weapons shop when elevated job so he can go both ways some sometimes you are you're an engineer and you say you don't like this is only for me I don't really like the well that I'm working with I don't like the heat that that it that's down in the plants on but I see everybody up on the on the third deck who were in nice air conditioned rooms who like work with paper and pencil all day and it seems like more of the type of job that I'm interested in you know also I figure out whether you're more mechanically inclined engineering inclined if you're more of a someone who likes to be behind a computer ands despite all the jobs that are available in front of you try to do something that's I do think you'd have the most enjoyment from 
How would you advise me to choose between a military and civilian career?,if you're considering the differences between a military career and a civilian career you be surprised to find out that many of them are extremely compatible so you can easily find any military career and can find its equivalent in the civilian world you can actually do it the opposite way blood on if you are thinking about a job that's compared to both of them you might number one seed at the military piece about the same or slightly less than I want them to civilian career but I think that the benefits of the military probably far outweigh civilian counterpart so for instance yes that pays like similar or slightly less however we have free healthcare with the military that's not considered insulin world yeah I love free arm access to a lot of red recreational things back which pretty much adds up as far as like saving money also the military has some of the best retirement packages around so after twenty years you can actually leave the military with half your base pay off for the rest of your life so many people can retire at forty years old and now you don't find the equivalent in the civilian world so yes I have to take them for their face value and say well civilian job I get be in one place or I can like cheese my jobs very very easily I I don't have to one deployments and my cell you can be a little bit higher but with the military you have a better retirement package you on house guaranteed job like it's it's very hard to be fired from the military lets you do something are pretty terrible so you have a job security you have many other things like veterans care and health care and recreation that's you just don't find out in the civilian world so consider both very very carefully and aside if this is simply gonna be your career I would say that the military is probably a better choice for you if the pace comparable 
What makes you proud?,I think I'm most proud Wayne I come back from a deployment and I see the fruits of my labor so I know that I was out there for six months you know it was sweating heat listen to people kind of command me around to do things to fix this machine so wake up on this time and you know step for long periods of time so sweeping clean I can pick up after my area pretty much daily for for the vast majority of my time in the military these things can really have an effects on the way that you see the military as but that's not your job if you look at the grand scheme of what it is you're doing you're out there making sure that this aircraft here is in its topsy and having planes fly so destroy these targets protect these lives so protect our national interests that's actually what you're doing so if you look at that grand scheme of what what it is you're doing you're not this spring down a wall or fixing this pump you actually making sure this ship is doing its job so once you come back from that and you see all the people that are waiting for you all the men and women who have been waiting for you to come back wondered what it is you're doing up there your love to come back and say you know what I've been protecting you I've been making this country safe and now let's go home and enjoy some of the things that I've been out there work really working for 
What keeps you up at night?,so something that keeps me up at night is when I think about how stronger military can be when you're out there on the plane and we have all these big bombs and smart pilots and very sophisticated intelligent people on I I I think that regardless of how strong our military seems it only takes a couple of people saw bypass all that and still cause less damage to Muslims that are on the Americans shorter so I think that we really need to really focus on how will the military can be exposed in so many different ways so that concludes our cyber so people can attack us through the internet that includes like a real people so people can attack us with grounds but also with spies you know people can come into the country at so many different ways and get into really really critical parts of our country and we would know about it so even though I'm an epicurean it seems really tough I think we have to realize that people with very limited technology can still cause lots of damage and especially given in the military no matter where I am on which every base I'm on even in the United States my life is always a danger and yours is too so that's something that it's me up at night 
What are some things you do really well?,so something that I really pride myself on is my bill it's instruct people about what it is they're supposed to be doing so this is something that took or long time are trying to develop as a bit in the military so now I can get orders from my officer and kind and display that so that the people who are working under me and I know that I can be clear I know that I think about things like the time schedule that I'm asking them to do it in the ability that the house I would if they need help whether I need to go check on them in about an hour to you know these are things that I didn't really know when I was just a first class or even and I defy a second class petty officer that now I'm very familiar with and it's it rolls off the tongue I can I I can supervise plumage anything anywhere 
"In active duty, how much did you travel?",when I was in active duty I didn't really travel as much as I could have many of my friends they so you get one month per per year that's when the military and they took it you know from the day that they're supposed to leave all weapons so the morning that you spoke to return because I didn't really have a damaged suitcase with my family or I would be really close them aso France that I can visit them anytime I wanted to then I didn't really take too much vacation and I saved up a lot of vacation myself so for instance I think when I left I had about three months of vacation you know that you know I just don that the money for blood and there were some times in my life where on it again maybe two years since I actually like took a long vacation you know so I would take back and fly cross country and visit my family when I was living on the other side of the Cup but for the most part they give you lots of paid vacation time so Francis from the Christmas time run the new years' time sometime in the middle of the year they give you like no forty weeks or by David they weeks that are you can take and that's been pretty pretty good from it 
What gets romanticized about your career field that shouldn't be?,so something that a lot of people think are associated with all the military people that just isn't so is our physical fitness so when they try to explain you know what your sailor you soldier you're gonna be working out all the time you gonna be you know super in shape you going to be you know out there with loud heavy loss on the beach you know one two three four that just isn't so so I noticed that with the military in the four different portions yeah airforce marines navy Coast Guard for instance I guess the marines probably can be like that Blair is for the navy armed it's really hard to work out of when you're in Francis on aircraft here on the planet there just isn't that space for you to be working out all all day every day and not only that from the morning all the way up until you know late at night you can be working all day there just isn't enough time to be in the gym you know arm pumping a sweat but not to say that that that isn't there anybody that wants to work out can be in shape and I think for the most part military members are in great physical shape but are there some of us who are will be check really been then we should be so 
How did you manage your career and family effectively?,the way that I managed Crean family effectively is I mean sure that my family knew exactly what it is that I was doing knew exactly what my schedule would be so for instance when we were responsive one appointment for a long prison time I would explain to them you know I thought this is how much contact I can have with you if a for some reason I say that I can call on Monday and it just turns out to be Thursday that I call is not because I don't want to you can contact with you it's because like phones aren't available for our work schedule is too is too hectic for me to call so as long as I do that type of preparation before any critical thing that I do they pretty much know that you don't use the military that's kind of expected and there's a big community of spouses and family members that they can rely on so for instance alright there's a husband it says you know what I have heard from my wife for our one week now what's going on and they can contact them their command specifically there's this also club that he can talk to and say Hey you know I like have you heard from them either they can get them in contact or they can just say Hey you know what this is our business schedule but you can talk to me and they can provide each other with that support 
Who do you see as the beneficiaries of the work that you do?,I think that people who get supported most by the work that you are basically everybody that lives in America and you anybody on our shores I know that's a very general statement but from what I understand it's our it's probably the most accurate so I were out there defending our country from terrorists and from the smallest grow that you see to the you know the president himself you know everyone gets see some kind of benefit from that specifically let's say we go into a country and I'm a direct support I mean the direct support of the aircraft shares that goal and help our soldiers Stalin new government in that area of of the world so I would also like to think that the people on who we are providing of the service for the private military service for you know fighting wars for they would see some kind of benefit to us being in their country and installing different aspects in place I wanna say that war is good yeah it's definitely not buddy it does provide a service sometimes words need to be fought and I would we're doing it for a reason and hopefully that reason is good it's not just to protect ourselves and our land we actually have the world's can say that America is America is acting as the military the world police and if you don't believe that then you not going to really believe the words that you fight arm inevitably that they're beneficial and I do believe it so I have faith in my president I have faith in the government leaders in the generals and the and the problem everybody that that's has a high position of power meat asked to do something that I think that I don't question them I have faith in them and the people that were affecting I hope we're effecting positive look 
What is your favorite memory from your experiences?,without a doubt the thing that I look back on consistently is thug the great times I had when I was doing my port visits so when unemployment on yeah which can be pretty tough but once you pull in to a new country France in Singapore Hong Kong Malaysia Australia Canada these are also the places I've been and I remember some of those port visits like it was yesterday I remember the place that we went bars that we drank at you know museums that we visited diabetes that we swam in so the the restaurants that we ate at these are things that you cannot find in America even though I I've been all around America so they gave me a great perspective on life and actually made me remember my time in the military as being fantastic some 
