Do you have to be a good swimmer to join the Navy?,you don't have to be the best swimmer to join the military %HESITATION that's a common question this like lead you in the military chance when I was like yeah so I I learned to swim out while it's in the navy but when I first started I could barely doggy paddle so %HESITATION the requirements for boot camp are if you have to jump into %HESITATION some some water and you can't hold on to anything get to be hello for two minutes and then you come back up so if you don't know how to do that then there are some there's a little bit of practice that you can do it and so basically everybody passes %HESITATION if you defecate passcode been they have like specific but most of the time that's not a problem to pass to just do two minutes 
What is deployment?,the planet is way it's called when %HESITATION a navy vessel goes to an extended playmate so fight a war do some training so my ship USS John C. Stennis we actually went on from our home port in San Diego and went to the Middle the middle of the mid the Mideast and %HESITATION swim in the ocean there we did so we rode on the phone right but %HESITATION run the raven golf around the surrounding islands %HESITATION maybe %HESITATION route Singapore in just in that general area are what the war is going on and %HESITATION we stayed there for six months %HESITATION enemy come back home to San Diego so what your home %HESITATION to your to your home for %HESITATION then you do well on the ship sometimes but you don't go out for that long you don't go out that far but the plan is that's when %HESITATION your family comes you know you say goodbye to your significant other you know have the kids on the on the shoulder and say you know you get to your dad or your mom pack your bags up in it's a big farewell ceremony you know and they know everybody their weekly to come back six or seven or eight months later 
What's something that most people don't know about computer science? ,something that a lot of people don't really realize about computer science is just how easy it it is %HESITATION yes it can be very difficult of yet sometimes figure out how the rhythms yet to figure out the best way to put the the light that comes from a screen %HESITATION based on %HESITATION the moving of the characters and you have to like %HESITATION you you have to understand that the puter is like tackling thousands of things per second you know actually millions of things per second so you have to like %HESITATION we can optimize %HESITATION the things that are that you tell the computer to do to make it so all that's very very difficult however some of computer science is really really easy I know that some people are who had done computers at all on can you know study for a week or two and then put things on the computer like web design or something so %HESITATION end and based on what they learned over the next like a few weeks they can actually make a career out of that and that's computer science as well so it ranges from very easy to very hard and lot of people think all computers I've still difficult it's our it's as difficult as you can make it's it's difficult is how hard you will have to try 
Who gave you the best advice about your career?,Chris gave me the best advice about my career would probably be %HESITATION the people that are really close to me %HESITATION when I was going %HESITATION through each of the jobs that I was going to be so for instance %HESITATION you'll probably be the people beside me %HESITATION when I was going to school on that would be like maybe the teachers of instructors %HESITATION once I got my first ship your poly the chiefs and the senior chiefs who %HESITATION kind of give me at least some kind of motivation to be like them I didn't really like six months why I didn't if the advice from the things that they showed me but it's more like what we the way to be in the military we know that par is like more more valuable for me want to stay in the military to keep the military rather than like god this is how you %HESITATION charge a enough electrical devices simply so %HESITATION after I got out of the military I actually was looking more towards on the people and not even in the military so I mean that I US sees by university southern California's institute for creative technologies and I got a lot of really get advice for my military %HESITATION career from people who aren't even in the military themselves %HESITATION just because they have they understand what it takes to be in the military and where the future the military allies and kind without that advice I I I guess I would I wouldn't think about the military to civilian type of way so %HESITATION I'm really thankful so all three of them instructors the US chiefs and see if he's and those civilians had an influence on all my life and my military 
How can I work smarter?,the way that you can be the best at your job the way you were smarter is open up the books I have to say you know I I wasn't really us down %HESITATION engineering type myself you know I think everybody had the upper hand on me I when I first joined by the difference between %HESITATION me a lot of other guys and girls of lower going through the reason that I I can really right through the ranks is because I was opening the books all the time there the scenes called watches that you stand where are you going to sit in the chair you like Watson gauges and make sure that you know nothing's like exploding %HESITATION but that's kinda like free time you know so you can't like recounted looks you can watch a movie there %HESITATION soul with that spare time they actually tell you open up the books you know open up and keep your keep your training going yourself so that's what I used to do that's what I did and it's %HESITATION I found out that month after month you know year after year my knowledge was steadily improving and I think it's has a lot to do with the fact I was reading a lot during my watches 
What would you advise a person in this field to do in order to create good relationships with bosses?,if you wanted to getting good with your boss is your chief CCGS %HESITATION working officer yet like other people superior officers %HESITATION number one it would be good to have a good personality now everybody hates the fact that you know jobs like the military it's any job is political but that is nobody likes to work around people that they don't like %HESITATION if you if you're an introvert it would be a good you be good for your career if I you can kinda like express yourself a little bit you know kind of be friends with the person that's working decided %HESITATION you know I watch a lot of lots of military movies and of see god see people fighting in shooting in you know like a eventually you can see that they become a band of brothers you know even of their gross but band of brothers right that's the that's the thing and %HESITATION if you can try it total you know live up to that will be a stereotype then that would work very well with your superiors because %HESITATION the word %HESITATION the only word that really matters for the military is teamwork and the more they need to so that your team the more that you can like relate to your your peers in that would look really good with your superiors 
Does the Navy give you housing?,throughout your whole military career you you basically are you going to be taken care of %HESITATION regardless of %HESITATION when you're the one court had %HESITATION they provide your housing in it's a different type of way that they provide your food in a different way so this is what I mean when you just join the military %HESITATION they know you don't make that much cast so what they do is they some people be after me make them stay on the ship you know to sleep %HESITATION after you make it's around like the key five the second class petty officer level %HESITATION did they start giving use this thing because %HESITATION D. H. its basic allowance for housing they say if you choose to you're allowed to %HESITATION find an apartment out the how the world NO and will give you money for %HESITATION in other locations if your second class petty officer how they might allow you to stay in on duh houses on base %HESITATION especially if uniform country then you know you're probably staying home base %HESITATION as you get a lot black higher rating like Frances if you're achieve or ZG master chief or if you're an officer at the end 
What has been your favorite place to live?,a lot of different places since I've been in the military one was %HESITATION Charleston South Carolina then I moved up to Albany New York gonna move down across the country to San Diego %HESITATION they didn't up from there so a primer to Washington now they all headed in favor one was really you know like it's I made with lots of people in San Diego %HESITATION permitan was kind of %HESITATION more to the countryside but you can have bigger houses and you can do hiking and skiing you nobody got pretty cold and rainy %HESITATION New York was close to New York %HESITATION York city %HESITATION but how many is that lots of the green trees everywhere you know the house the really big but I it's %HESITATION nothing was around that area you know that there is like no building more than like five five US five stories high you know that's probably pretty %HESITATION so it's got very quiet town and in Charleston South Carolina %HESITATION I guess it's kind of like old style %HESITATION in Warsaw got all those things that I've been home since I've been in a military I the California person so I gotta do this and you 
Did the Navy give you a chance to live overseas?,so the baby did provide some opportunities for me to live overseas I just never liked really capitalized on it so my job is a nuclear technician and %HESITATION unfortunately we're only allowed to stay our domestic however %HESITATION they do give you opportunities to change your role is not your job about how those beacon lectures is made but out of your roles %HESITATION throughout your career that they understand that they can just put somebody on the boat you know for twenty years and think that he'll retire he'll he'll go crazy right so after your %HESITATION tour of maybe a forty four years then they tried to some opportunity to do a different type of work so they can send you to us shore command of its insane Diego where you can like I still have one of the facilities there %HESITATION nobles to us test out of nine to five job %HESITATION the also they offered me and %HESITATION to go to Italy %HESITATION to work on a sub tender %HESITATION which is kinda like being on a little bonus you get lots of court because the stuff so it out that's one opportunity to to go overseas but if you do like god for years on an aircraft carrier then a couple more years on another boat the plot of seat time so that was one opportunity for me harm they also had another aircraft here %HESITATION that was stationed in Japan %HESITATION it was called the USS Kitty Hawk %HESITATION however it like that that's where I was going to go I was into camp like let you know for places in America bored silly to Japan I'm going to Japan and that's where I'm going to go you know but I now the question Leon we weren't able to go on that no no no it's going to be getting worse we just I afford so our homes our domestic soil for the whole time 
What was your promotion track throughout your Navy service?,so everybody joins the military as an E. one %HESITATION into account regardless of your of your rate so when she joined the military you on get some kind of incentive stuff ten tips to join so in a nuclear tech technician %HESITATION we're allowed to become E. threes immediately %HESITATION but into cap everyone's you want so as soon as we can ended up then I was promoted to a fireman as the the engineering side of you three right and I did that for school %HESITATION I was in school for six months and by the time I graduated %HESITATION that school first after six months I was promoted to a first class petty officer before and then I was %HESITATION I would say that nuclear power school and in prototype trading they're both us six months and six months in which microchip now when I finally got my first ship that's I would I had been in for two years and also not because of my my my rate their tech technician are they offered us so automatically be promoted to out of second class petty officer if I and that's what I did they offered us also cast I got forty thousand dollars %HESITATION in cash and his tax free because you're fighting the war and I got automatically promoted to five so %HESITATION up until that time that for the first two years I'd always been automatically promoted %HESITATION either by school or just by joining or or just by signing a contract for an additional two years that are out I can listen to the violence because I I extended my contract six years to eight years arm after that time after though that two years then I was on I got promoted four years later so the six problems I was pretty he five two thousand two from it E. six in two thousand it's six %HESITATION and then %HESITATION I guess it's good to more years in the in the military and then I got out after eight years as a as first class petty officer %HESITATION then I made about chief of which is what I am now the seven you know two thousand ten that's former years after and it so if in the time line is %HESITATION I joined boot camp that's the one after the camp which is about three months I think I was E. three %HESITATION you're in a half later I was I'm sorry six months later I was at the floor advice to your point I wasn't he five and then %HESITATION four years later I was in the sixth in former years after that I wasn't 
What was your salary throughout your Navy service?,so my salary %HESITATION obviously it changes every time I get promoted %HESITATION it also changes every every two years %HESITATION so the longer that you're in the military you get a little bit more money %HESITATION so right now I'm a chief and it depends on which %HESITATION which city you live in which did not gonna dictate your gauge your basic allowance for housing and %HESITATION but everybody's the same basic so my basic payers are right now as %HESITATION forty five hundred dollars per month if I were to be active active duty service and I also get another odd couple thousand dollars are for my my E. H. %HESITATION which is about the money that they give you for housing so all in all it's about about seventy five thousand dollars fear %HESITATION with sixteen years in %HESITATION personally just barely comes in %HESITATION she's not going to get %HESITATION he or she is not going to get that gauge %HESITATION deprived just be living on a ship or something like that and not as far as the basic allowance for those are the basic on a pay it's probably just a couple thousand dollars maybe on three thousand dollars would you talk about outside we can since about home thirty five thousand dollars to start so when you're in the military you're at thirty five thousand %HESITATION sixteen years yet seventy five thousand dollars and that's from if he wants to yeah I think that's according 
Can you explain the ranking system E and numbers?,the military is divided up into two parts yeah that listed and yet also have officers officers are people who have been to college and who have a degree and who have been %HESITATION awarded a commission I would think that %HESITATION their job is to take care of people there the job is to %HESITATION have a command underneath %HESITATION so the people that they hire or call the listener people listen people you know you just have to have a college degree or sorry not caused a high school degree or a GED and now I've been here is that you're able to join the military %HESITATION the center of locational school it's called a school and and from that time then you are actually like the performer the technical person the person who %HESITATION drives the ship or the person who makes the pump or the person who are text the voltage right so armed officers of the person even in charge innocent people are the ones who do it so then listed people have a ranking from you one you know I if you want is %HESITATION it could be well there are three types there are the people that deal with aircraft things people who deal with %HESITATION ship type things and the people who are %HESITATION engineers so %HESITATION the engineers are called fireman the US ship tech people called semen and died efforts here airforce jet type people are called Aaron right so there's a camera crew then you go on airman apprentice and then you have %HESITATION just a regular airman for you three that you want to live %HESITATION after that eat before you fight any six those are called payoffs so %HESITATION any force called the third class petty officer the five second class kitted out Sir any six is first class pretty awesome and then you have about three more which is off with your teeth so how did you seven which is a cheap and they they have a slightly different emblem for for the uniform they're all gold and you can see that this is %HESITATION incur so if you just have this I that's a chief if you're a star right here that's a %HESITATION east E. eight that's a senior chief you have to start right here are that's a master chief so again %HESITATION you want to add three get out Sir third third class second class in first class and the chiefs chief CG Massachusetts officers get their their own 
Can you explain the ranking system O and numbers?,the officers have a step system just like the innocence %HESITATION illicit sailors do so for the officers you have a whole one which is an insane %HESITATION prior heard those from the movies and things like that %HESITATION for %HESITATION too that's lieutenant JG lieutenant junior grade for %HESITATION threes there's a lieutenant all four kids Lieutenant Commander all five his commander those six is a captain and captains are the ones %HESITATION they're basically I really really high and in their in their all officer humidity that the people that a command the ship commanding aircraft carrier those accountants %HESITATION after that then you are have people who have been kept for a long time in there that supersede people that you see on TV because of the adults so you have gravel lower half a brick house by several anyhow that's all seven eight nine ten 
What were your living quarters like in the Navy? (What was the lifestyle? Similar to college?),for me the living quarters in the navy are outstanding %HESITATION lot of people that join the things well it is my first place that I've been staying you know so like I like no matter what it is to have a lot of complaints but I realize and I I I I wouldn't let me see and you know so the fact that they gave me a nice clean bandit with clean furniture and %HESITATION a desk right there you know and that's all again in a closet you know looks like a little ten little hotel you know what kind of a cheap hotel but for me that's that you know if and if I had to scream you know like really good my mind away so %HESITATION that the other things that since they had like prince of the navy gateway in or out of the navy lives there some of the highest quality hotels that you can bye expenses I was in a white couple of couple years ago and I state it like this expensive like three hundred dollar hotel of canoes nice you know there's a bad king size bed and you know where did you stay at the navy lives down the street and it's like huge room with nice fans into you know that there is a lot like that who that the better have its own dork you know the bathtub is like a you can likely swim in it you know it if it's are you outside of it is like a three couches into him there's like TV is for everyone it's it's it's crazy it's has own separate kitchen so like I beat me realize that you know the military people that are traveling across the country %HESITATION they need a nice place to stay so it's it's some of the best places I've stayed now the the place that the military provides for the sailors it's you know very quite odd but those but the please that that how you go on corporate case in or out of that place that apple stay at or the places that you have to like I paid for that you're not that isn't for official work out there they're some of the nicest and in America 
What are common crimes that military people commit?,some of the crimes that people commit with here in the military almost always deal with it drinking so for instance let's say there's a robbery chances are there's alcohol involved %HESITATION it's it's that are %HESITATION if there's a crash spy how the whole involves if there is a fight tools are there is alcohol involved so I say that %HESITATION the common crime is drinking alcohol played that's not a crime in itself %HESITATION the other things are kind of collateral damage so yeah you feel %HESITATION if you're on a ship four year then you will see that somebody has dropped one person on the ship has robbed somebody out there in the world %HESITATION you will hear about four bytes byte bytes that you know like I got people you know devoted %HESITATION and you will hear about three drunk driving's maybe I'm very good there is no cast for the just got caught for it so that's because of the compound today but I see 
Did you receive a monetary bonus for enlisting?,receive a cash bonus if you list depending on the needs of the navy so if we're about to fight a war or if we're in the middle of a war then you can expect not that they're trying to increase the size of the military and for that can be provided lotus %HESITATION if there if it's kinda peacetime affair downsizing maybe then on the **** they offer less though it's it's a it's a it's a sci seeping tool that the navy has %HESITATION to get people to come in Italy with that said %HESITATION in most cases for their advanced jobs on they always have some kind of loan incident it ranges in them now but %HESITATION if it's there nonetheless so though about that I received %HESITATION if they gave me the choice they said I could have twelve thousand dollars in cash %HESITATION you know my taxes or you could have a really big %HESITATION educational policies of fifty thousand dollars so I I knew I was going to go to college on it and I want to make sure that like I didn't you know like I spend the money %HESITATION really so I set out to be the educational bonus at the end %HESITATION a lot of people that I knew like %HESITATION because the first year I was in you know people had new cars are made because documents on like a nice musical equipment and stuff like that so some other %HESITATION jobs that you should have that right but this is our home obviously a lot of stem job so there's a lectures lecture since may that's not inside out of the nuclear field but just regular doctors like Christians %HESITATION there's %HESITATION fire control men FC's so those the ones who picks like our all of that from from India plants up %HESITATION that is like the top participants not dealing with the injury nuclear site just off managing it up you know deftly pretty bright too so they get bonuses Adam could logical technicians that can that learn languages for the spies are the ones who are like us listening you know like a try to find out what %HESITATION for people are are up to the castle this is so jobs like that %HESITATION if they're the ones who can get most the biggest bonuses 
Can you tell me about military retirement?,maybe has some of the past retirement packages in the United States that's hands down after you've been in for twenty years then you're allowed to have retirement at the end of your twenty years you can either on safety I would like to retire resist in %HESITATION so thirty years so every year that you're in %HESITATION you get to have two and a half percent longer than twenty years at twenty years to get half of your basic pay so %HESITATION that's what I mean the navy gives you lots of money while you're in %HESITATION based on certain things sixty percent of what you make is your basic pay are the you get a little more for it on sustenance which is odd yes it's a thing that you need for your for your home %HESITATION yes I get a little bit more for it with ya if you're on a submarine or not I'll have to get some more help is lousy housing for your housing costs but sixty percent of that is a you basically so the navy gives you half that as a twenty year point I've achieved I make forty five hundred dollars per month so they give me half of that contact twenty years if I can sustain longer than the add on another it would have to say would have to say what happened person %HESITATION depending on how what I retire as it can be up to thirty years so at thirty years they'll be seven five percent of your basic pay now %HESITATION because I'm the chief I think forty five hundred hundred per month but they basically take your your highest three months upgrading and those that's the because that that they provide you for 
Describe the hiring process.,but everyone to join the military then you have to go to one of the defense service branches so there's one and %HESITATION every major city are sometimes they have %HESITATION too so %HESITATION going to whichever one you feel you might most my most be fitted for %HESITATION actually try to join the airforce at first but %HESITATION idea of the navy %HESITATION there's gonna be somebody behind a desk that's going to you know what can you please have a seat %HESITATION so why you would enjoy it what kinds of things interest you other ask lots of questions about like a how did the high school %HESITATION what your interests are and out see if you're a good fit %HESITATION they also try to see if you have a kind of criminal background and if %HESITATION if you seem %HESITATION maybe I'm committed they probably %HESITATION pushed to the side bled out of it if they want to give everybody a chance so %HESITATION after you have your initial conversation with him he'll ask you to take a practice test to be right there at that same time %HESITATION so they're pretty rules got to another room and the test is kind of like a little mini %HESITATION it's classic achievement test it's a though many SAT army has a little bit of %HESITATION physics there back there %HESITATION you'll love it if he was there %HESITATION just general general things so you have to be scared of the test it's not a pass or fail it's more like %HESITATION what types of jobs you can have so if you take the test and where you score he'll say how he has a list of maybe sixty seventy jobs he's the one that you qualify for on if you don't qualify for the job you want then you're allowed to practice a little bit more he'll give you all some resources that can I use to study %HESITATION but %HESITATION by that time if you are decided on the type of job that you want that you're willing to to do their job he will take you to %HESITATION here she will take you to other things talk baskets are military entrance processing %HESITATION processing place that you can go to with lots of other people who are anxious to join the military take the real test are the real test is our nice and quiet yet it's a lot lot longer %HESITATION it's very comprehensive and %HESITATION that's when they can no cut off you that the real job if the pie service a breakfast in the morning it's all the thing and are so that you pass the test on the same day they can also have %HESITATION get you there medical at that time which means that they'll take your eyes %HESITATION check your dental make sure that you're physically fit so so to look through it and %HESITATION maybe the entire recruiting process could take of maybe a week maybe even a couple of days I have heard but %HESITATION for me it took several months %HESITATION think they have you in this thing called %HESITATION at the late entrants processing where you do your test if you got the job that you want and %HESITATION maybe you don't have to join the service until a good time for them which is like a year later or maybe after your your high school %HESITATION after you graduate high school or after you finish your job or something 
Describe the initial training.,after you them with %HESITATION your initial entrance processing for the military then your hardware to the lookout the camp is about three months and out of the she knew it uncivil things tying knots %HESITATION to medicate with other people on how to do drill formations you know things that you see an awful metal jacket %HESITATION if you want to watch the first %HESITATION first half that movie that you did that with the camp %HESITATION tries to be like after that then you're on where to your first vocational school which is on called a school %HESITATION it ranges in size might make it my school six months %HESITATION but it could be as short as two weeks %HESITATION so in general it's it's generate a couple months I after that time I did use was the glove to your ship let's hear it and advanced program like I was which case you're going to another school %HESITATION my next school is a nuclear power school and now for another six months I mean after that that I had a lot of prototype trading which is which means that the city tour of a real prototype how to train on the real thing of good people watching me of course and that was six months you know it's much 
